cn,sv,vi
方進追之屢戰皆捷過馬援銅柱南八日至其國都.,"Phương tiến truy chi, lũ chiến giai tiệp, quá Mã Viện đồng trụ Nam, bát nhật chí kì quốc đô.","Phương tiến quân đuổi theo, mấy trận đều được cả, qua phía nam cột đồng Mã Viện, đi tám ngày nữa đến quốc đô Lâm Ấp."
夏四月梵志棄城走入海.,"Hạ, tứ nguyệt, Phạn Chí khí thành tẩu nhập hải.","Mùa hạ, tháng tư, Phạn Chí bỏ thành chạy ra biển."
方入城獲廟主十八皆鑄金為之有國十八葉也.,Phương nhập thành hoạch miếu chủ thập bát giai chú kim vi chi [hữu quốc thập bát diệp. dã].,Phương vào thành lấy được mười tám bộ thần chủ trong miếu đều đúc bằng vàng (tức là mười tám đời vua).
刻石紀功而還.,khắc thạch kỷ công nhi hoàn.,Khắc đá ghi công rồi về.
士卒腫足死者十四五.,"Sĩ tốt thũng túc, tử giả thập tứ ngũ.","Binh sĩ thũng chân, mười phần chết đến bốn năm phần."
方亦得疾死于道.,Phương diệc đắc tật tử vu đạo.,"Phương cũng bị ốm, chết dọc đường."
史臣吳士連曰林邑自取敗亡有由來矣.,"Sử thần Ngô Sĩ Liên viết: Lâm Ấp tự thủ bại vong, hữu do lai hĩ.",Sử thần Ngô Sĩ Liên nói: Lâm Ấp tự chuốc bại vong là có nguyên do.
自范胡達之日南九真寇交州為晋杜瑗擊破曾不是懲.,"Tự Phạm Hồ Đạt chi thao Nhật Nam, Cửu Chân, khấu Giao Châu vi Tấn Đỗ Viện kích phá, tằng bất thị trừng.","Từ khi Phạm Hồ Đạt đánh chiếm Nhật Nam, Cửu Chân, cướp phá Giao Châu, bị Đỗ Viện nhà Tấn đánh tan, mà không từng lấy đó làm răn."
今年寇九真明年寇交州.,"Kim niên khấu Cửu Chân, minh niên khấu Giao Châu.","Năm nay cướp Cửu Chân, sang năm lại cướp Giao Châu."
杜慧度又破之所殺過半矣.,"Đỗ Tuệ Độ hựu phá chi, sở sát quá bán hĩ.","Đỗ Tuệ Độ lại đánh tan, giết hết quá nửa."
陽邁又寇九德宋檀和之討服其罪.,"Dương Mại hựu khấu Cửu Đức, Tống Đàn Hoà Chi thảo phục kì tội.","Dương Mại lại cướp Cửu Đức, bị Đàn Hoà Chi nhà Tống đánh cho phải phục tội."
雖遣使入貢而盜寇如初.,"Tuy khiển sứ nhập cống, nhi đạo khấu như sơ.",Tuy có sai sứ vào cống nhưng vẫn cướp phá như cũ.
宗慤和之長驅克林邑.,"Tông Xác, Hoà Chi trường khu, khắc Lâm Ấp.","Tông Xác và Hoà Chi đuổi dài, thắng được Lâm Ấp."
陽邁幸脱虎口挺身而走.,"Dương Mại hạnh thoát hổ khẩu, đĩnh thân nhi tẩu.","Dương Mại may thoát khỏi miệng hùm, văng mình bỏ chạy."
自是南海澄波幾求戒矣.,"Tự thị Nam Hải đăng ba, thứ cơ cầu giới hĩ.","Từ đấy, biển Nam sóng lặng, tưởng chừng mãi mãi lấy đó làm răn."
范志繼立又寇日南范脩破于九德終後南帝之世不敢北窺中州而其國亦段富矣.,"Phạm Chí kế lập hựu khấu Nhật Nam, Phạm Tu phá vu Cửu Đức, chung Hậu Nam Đế chi thế bất cảm Bắc khuy trung châu, nhi kì quốc diệc đoàn phú hĩ.","Nhưng Phạn Chí nối ngôi, lại ra cướp Nhật Nam, bị Phạm Tu đánh tan ở Cửu Đức, suốt cả đời Hậu Nam Đế không dám dòm ngó đất trung châu phía bắc [tức nước ta] nữa, mà nước họ cũng được giàu thịnh."
至是隋人貪其寶貨興師伐之踣其國.,"Chí thị, Tuỳ nhân tham kì bảo hoá, hưng sư phạt chi, bặc kì quốc.","Đến đây người Tuỳ tham của báu, cất quân đi đánh, giày xéo quốc."
都汙其室宫雖曰貪暴之師而蠻夷猾夏者亦可以懲矣.,"Đô, ô kì thất cung, tuy viết tham bạo chi sư, nhi man di hoạt Hạ giả diệc khả dĩ trừng hĩ.","Đô, làm dơ bẩn cung điện, tuy gọi là quân tham bạo, nhưng bọn man di quấy nhiễu trung châu cũng có thể lấy làm răn."
戊寅唐髙祖李渊武德元囝.,"Mậu Dần, [Đường Cao Tổ Lí Uyên, Vũ Đức nguyên niên].","Mậu Dần , (Đường Cao Tổ Lý Uyên, Vũ Đức năm thứ nhất)."
夏四月欽州刺史寗長真以鬱林始安之地附於蕭銑.,"Hạ, tứ nguyệt, Khâm Châu Thứ sử Nịnh Trường Chân dĩ Uất Lâm, Thuỷ An chi địa phụ ư Tiêu Tiển.","Mùa hạ, tháng tư, Thứ sử Khâm Châu là Nịnh Trường Chân đem đất Uất Lâm và Thuỷ An phụ theo Tiêu Tiển."
漢陽太守馮盎以蒼梧髙要珠崖番禺之地附於林士弘.,"Hán Dương Thái thú Phùng Áng dĩ Thương Ngô, Cao Yếu, Châu Nhai, Phiên Ngung chi địa phụ ư Lâm Sĩ Hoằng.","Thái thú Hán Dương là Phùng Áng đem đất Thương Ngô, Cao Yếu, Châu Nhai, Phiên Ngung phụ theo Lâm Sĩ Hoằng."
銑士弘各遣人招交州太守丘和和不從.,"Tiển Sĩ Hoằng các khiến nhân chiêu Giao Châu Thái thú Khâu Hoà, Hoà bất tòng.","Tiển và Sĩ Hoằng đều sai người sang chiêu dụ Thái thú Giao Châu là Khâu Hoà, Hoà không theo."
銑遣長真帥領南兵自海道攻和.,Tiển khiển Trường Chân soái Lĩnh Nam binh tự hải đạo công Hoà.,Tiển sai Trường Chân đem quân Lĩnh Nam đi đường biển đến đánh Hoà.
和欲出迎之.,Hoà dục xuất nghênh chi.,Hoà muốn đón hàng.
司法書佐髙士廉説和曰長真兵數雖多懸軍遠來粮少不持久.,"Tư Pháp thư tá Cao Sĩ Liêm thuyết Hoà viết: 'Trường Chân binh số tuy đa, huyền quân viễn lai, lương thiểu, bất năng trì cửu.'","Tư pháp thư tá là Cao Sĩ Liêm bảo Hoà rằng: 'Quân của Trường Chân tuy nhiều, nhưng quân cô từ xa đến, lương thực ít, tất không thể cầm giữ lâu.'"
城中勝兵足以當之柰何望風受制於人.,"Thành trung thắng binh túc dĩ đương chi, nại hà vọng phong thụ chế ư nhân.","Quân giỏi trong thành cũng đủ đương được, việc gì mới nghe hơi đã vội chịu theo người."
和從之以士廉為.,"Hoà tòng chi, dĩ Sĩ Liêm vi...","Hoà nghe theo, lấy Sĩ Liêm làm..."
行軍司馬將水陸諸營逆擊破之.,"Hành quân tư mã, tương thuỷ lục chư doanh nghịch kích, phá chi.","Hành quân tư mã, đem các doanh thuỷ bộ đón đánh, phá tan quân [của Trường Chân]."
長真僅以身免盡俘其.,"Trường Chân cẩn dĩ thân miễn, tận phù kì chúng.","Trường Chân chỉ chạy thoát một mình, quân lính bị bắt hết."
和乃築子城城内小城也周回九百步以禦之.,"Hoà nãi trúc tử thành [thành nội tiểu thành dã], chu hồi cửu bách bộ dĩ ngự chi.","Hoà lại đắp tử thành (tức thành nhỏ bên trong thành), chu vi chín trăm bước để chống giữ."
及隋亡納欵於唐.,"Cập Tuỳ vong, nạp khoản ư Đường.","Đến khi nhà Tuỳ mất, Hoà hàng phục nhà Đường."
唐詔李道祐持節授和交州太總管爵譚國公.,"Đường chiếu Lí Đạo Hựu trì tiết thụ Hoà Giao Châu Đại tổng quản, tước Đàm quốc công.","Vua Đường sai Lý Đạo Hựu mang cờ tiết sang cho Hoà làm Giao Châu đại tổng quản, tước Đàm quốc công."
和遣士廉奉表請入朝.,Hoà khiển Sĩ Liêm phụng biểu thỉnh nhập triều.,Hoà sai Sĩ Liêm dâng biểu xin vào chầu.
詔師迎之.,Chiếu phát sư nghênh chi.,Vua Đường xuống chiếu sai quân đi đón.
是歲隋亡.,Thị tuế Tuỳ vong.,Năm này nhà Tuỳ mất.
壬午唐武德五年.,"Nhâm Ngọ, [Đường Vũ Đức ngũ niên].","Nhâm Ngọ , (Đường Vũ Đức năm thứ năm)."
初隋末丘和為交趾太守恃隋威勢廵邊徼諸溪洞居州凡六十年餘林邑諸國遣和明珠文犀今寶故和富埒王者.,"Sơ, Tuỳ mạt, Khâu Hoà vi Giao Chỉ Thái thú, thị Tuỳ uy thế, tuần biên khiếu chư khê động, cư châu phàm lục thập niên dư, Lâm Ấp chư quốc khiển Hoà minh châu, văn tê, kim bảo, cố Hoà phú liệt Vương giả.","Trước đây, cuối thời nhà Tuỳ, Khâu Hoà làm Thái thú Giao Châu, cậy uy thế của nhà Tuỳ, thường đi tuần các khe động ở biên giới, ở châu hơn sáu mươi năm, Lâm Ấp và các nước tặng cho Hoà những ngọc minh châu, sừng tê văn và vàng bạc của báu, cho nên Hoà giàu như vương giả."
是歲唐改交趾曰安南都護府.,"Thị tuế, Đường cải Giao Chỉ viết An Nam Đô hộ phủ.",Năm này nhà Đường đổi Giao Châu làm An Nam đô hộ phủ.
戊子唐太宗世民貞二年.,"Mậu Tí, [Đường Thái Tông Thế Dân, Trinh quan nhị niên].","Mậu Tý , (Đường Thái Tông Thế Dân, Trinh Quán năm thứ hai)."
唐宗室李壽為交趾都督貪墨得罪.,"Đường tông thất Lí Thọ vi Giao Chỉ đô đốc, tham mặc đắc tội.",Tông thất nhà Đường là Lý Thọ làm Đô đốc Giao Châu tham ô phải tội.
唐帝以嬴州刺使盧祖尚才兼文武徵入朝諭曰交趾久不得人前後都督皆不稱職.,"Đường đế dĩ Doanh Châu Thứ sử Lư Tổ Thượng, tài kiêm văn võ, trưng nhập triều dụ viết: 'Giao Châu cửu bất đắc nhân, tiền hậu đô đốc giai bất xứng chức.'","Vua Đường thấy Thứ sử Doanh Châu là Lư Tổ Thượng có tài gồm văn võ, gọi vào triều, dụ rằng: 'Giao Châu đã lâu không được người giỏi, các đô đốc trước sau đều không xứng chức.'"
卿有安邊之畧.,Khanh hữu an biên chi lược.,Khanh có tài lược dẹp yên biên giới.
為我鎮之勿以道遠為辭.,"vị ngã trấn chi, vật dĩ đạo viễn vi từ.","Hãy vì ta sang trấn đất ấy, chớ lấy đường xa mà từ chối."
祖尚拜謝既而復悔以疾辭.,"Tổ Thượng bái tạ, ký nhi phục hối, dĩ tật từ.","Tổ Thượng lạy tạ, rồi lại hối, lấy cớ đau ốm mà từ chối."
唐帝遣杜如晦諭㫖.,Đường đế khiển Đỗ Như Hối dụ chỉ.,Vua Đường sai Đỗ Như Hối bảo cho Tổ Thượng biết ý vua.
固辭.,Cố từ.,Tổ Thượng vẫn cố từ.
又遣其妻兄周範往諭之曰匹夫相許猶存信卿靣許朕得皆之宜可早行三年必召朕不食言.,"Hựu khiển kì thê huynh Chu Phạm vãng dụ chi viết: 'Thất phu tương hứa do năng tồn tín, khanh diện hứa trẫm khởi đắc giai chi? Nghi khả tảo hành, tam niên tất triệu, trẫm bất thực ngôn.'","Lại sai Chu Phạm là anh vợ của Tổ Thượng đến dụ rằng: 'Người thường đã hứa với nhau còn biết giữ chữ tín, khanh đã hứa trước mặt trẫm, há trái lời hay sao? Nên sớm lên đường, sau ba năm tất gọi về, trẫm không nuốt lời.'"
對曰嶺南瘴癘去無還理.,"Đối viết: 'Lĩnh Nam chướng lệ, khứ vô hoàn lí.'","Tổ Thượng trả lời rằng: 'Đất Lĩnh Nam lam chướng, dịch lệ, đó là cái lẽ đã ra đi thì không trở về.'"
唐帝怒曰我使人不行何以為政命.,"Đường đế nộ viết: 'Ngã sử nhân bất hành, hà dĩ vi chính mệnh?'.","Vua Đường tức giận nói: 'Ta sai người không đi, còn làm chính lệnh thế nào được nữa.'"
斬於朝堂.,Trảm ư triều đường.,Sai chém ngay ở triều đường.
尋悔復其官蔭.,"Tầm hối, phục kì quan ấm.","Sau hối lại, cho khôi phục quan tước và ấm phong."
史臣吳士連曰君使臣以禮臣事君以中.,"Sử thần Ngô Sĩ Liên viết: Quân sử thần dĩ lễ, thần sự quân dĩ trung.","Sử thần Ngô Sĩ Liên nói: Vua sai bề tôi lấy lễ, bề tôi thờ vua lấy trung."
唐太宗使臣不行諭之至再可謂有禮也.,"Đường Thái Tông sử thần bất hành, dụ chi chí tái, khả vị hữu lễ dã.","Đường Thái Tông sai bề tôi không chịu đi, dỗ đến hai lần, có thể gọi là có lễ."
祖尚於王事辭難失節矣既許復悔失信矣言辭憤激失禮矣.,"Tổ Thượng ư vương sự từ nan, thất tiết hĩ; ký hứa phục hối, thất tín hĩ; ngôn từ phẫn khích, thất lễ hĩ.","Tổ Thượng được vua sai lại tránh khó nhọc, thế là thất tiết; đã nhận rồi lại hối, thế là thất tín; lời nói giận dỗi, thế là thất lễ."
太宗殺之雖過而祖尚具此三失罪何如哉乙未唐貞觀九年.,"Thái Tông sát chi tuy quá, nhi Tổ Thượng cụ thử tam thất, tội hà như tai? Ất Mùi, [Đường Trinh Quán cửu niên].","Thái Tông giết đi, tuy là quá, song Tổ Thượng đủ ba lỗi ấy, thì tội ra sao? Ất Mùi , (Đường Trinh Quán năm thứ chín)."
唐宗室李道興為交州都督以瘴癘卒于官.,"Đường Tông thất Lí Đạo Hưng vi Giao Châu Đô đốc, dĩ chướng lệ tốt vu quan.",Tông thất nhà Đường là Lý Đạo Hưng làm Đô đốc Giao Châu vì bệnh chướng khí chết ở nơi làm quan.
丁亥唐中宗哲嗣聖四年.,"Đinh Hợi, [Đường Trung Tông Triết, Tự Thánh tứ niên].","Đinh Hợi , (Đường Trung Tông Triết, Tự Thánh năm thứ bốn)."
秋七月嶺南俚戶舊輸半課都護劉延祐使之全輸.,"Thu, thất nguyệt, Lĩnh Nam Lí hộ cựu thâu bán khoá, Đô hộ Lưu Diên Hựu sử chi toàn thâu.","Mùa thu, tháng bảy, các hộ người Lý ở Lĩnh Nam theo như lệ cũ nộp nửa thuế, Đô hộ Lưu Diên Hựu bắt phải nộp cả."
俚戶始怒謀作亂.,"Lí hộ thuỷ nộ, mưu tác loạn.","Các hộ người Lý mới oán giận, mưu làm loạn."
李嗣先為謀.,Lí Tự Tiên vi mưu.,Lý Tự Tiên làm.
主延祐殺之.,"Chủ, Diên Hựu sát chi.","Chủ mưu, Diên Hựu giết đi."
其餘黨丁建等合園府城.,Kì dư đảng Đinh Kiến đẳng hợp chúng viên phủ thành.,Dư đảng là bọn Đinh Kiến họp quân vây phủ thành.
城中兵少不支壘待援.,"Thành trung binh thiểu bất chi, anh luỹ đãi viện.","Trong thành binh ít không chống nổi, đóng cửa thành cố giữ để đợi quân cứu viện."
廣州大族馮子由幸立功按兵不出.,"Quảng Châu Đại tộc Phùng Tử Do hạnh lập công, án binh bất xuất.","Đại tộc ở Quảng Châu là Phùng Tử Do muốn lập công, đóng quân không đến cứu."
建殺延祐.,Kiến sát Diên Hựu.,Kiến giết Diên Hựu.
後桂州司馬曹直静攻建殺之.,Hậu Quế Châu Tư mã Tào Trực Tĩnh công Kiến sát chi.,Sau Tư mã Quế Châu là Tào Trực Tĩnh đánh giết được Kiến.
壬戌唐玄宗隆基開元十年.,"Nhâm Tuất, [Đường Huyền Tông, Long Cơ, Khai Nguyên thập niên].","Nhâm Tuất , (Đường Huyền Tông, Long Cơ, Khai Nguyên năm thứ mười)."
賊帥梅叔鸞㨿州稱黑帝外結林邑真臘人等號三十萬.,"Tặc soái Mai Thúc Loan cứ châu, xưng Hắc Đế, ngoại kết Lâm Ấp, Chân Lạp nhân đẳng, chúng hiệu tam thập vạn.","Tướng giặc là Mai Thúc Loan chiếm giữ châu, xưng là Hắc Đế, bên ngoài liên kết với người Lâm Ấp, Chân Lạp, số quân nói là ba mươi  vạn."
唐帝遣内侍左監門衛將軍楊思朂都護元楚客討平之.,"Đường Đế khiển Nội thị tả giám môn vệ tướng quân Dương Tư Húc, Đô hộ Nguyên Sở Khách thảo bình chi.",Vua Đường sai nội thị tả giám môn vệ tướng quân là Dương Tư Húc và Đô hộ là Nguyên Sở Khách đánh dẹp yên được.
戊戌唐肅宗亨至德三年.,"Mậu Tuất, [Đường Túc Tông Hanh, Chí Đức tam niên].","Mậu Tuất , (Đường Túc Tông Hanh, Chí Đức năm thứ ba)."
唐改安南都護府曰鎮南都護府.,Đường cải An Nam Đô hộ phủ viết Trấn Nam đô hộ phủ.,Nhà Đường đổi An Nam Đô Hộ Phủ làm Trấn Nam Đô Hộ Phủ.
丁未唐代宗豫大曆二年.,"Đinh Mùi, [Đường Đại Tông Dự, Đại Lịch nhị niên].","Đinh Mùi , (Đường Đại Tông Dự, Đại Lịch năm thứ hai)."
崑崙闍婆來寇攻州城.,"Côn Lôn, Chà Bà lai khấu, công thao châu thành.","[Người] Côn Lôn, Chà Bà đến cướp, đánh lấy châu thành."
