cn,sv,vi
"俎豆常陳先祖精神不死
祖譜乃大子孫俊杰以生","Trở đậu thường trần, tiên tổ tinh thần bất tử;
Tổ phả nãi đại, tử tôn tuấn kiệt dĩ sinh.","Cỗ tế thường bầy, tiên tổ tinh thần không mất;
Phả họ thật lớn, cháu con hào kiệt dấy lên."
"此地此民復腊歲時同敬愛
在宮在廟煮燕精爽對神明","Thử địa, thử đân, phục lạp tuế thời đồng kính ái;
Tại cung, tại miếu, huân cao tinh sảng đồi thần minh.","Đất này, dân này, tết chạp hàng năm cùng kính ái;
Ở cung, ở miếu, lễ phẩm linh ứng với thần thiêng."
"事有廢興今是昔
理存往復舊維新","Sự hữu phế hưng kim thị tích;
Lý tồn vãng phục cựu duy tân.","Việc có cái bỏ đi, có cái mới làm, đời này cũng như đời trước;
Lẽ có cái đi rối, có cái trở lại, nên cũ rồi lại mới."
"歌聚於斯卜祝果成先祖志
烝常有所肇人從祀大夫家","Ca tụ ư tư bốc chúc quả thành tiên tổ chí;
Chưng thường hữu sở, triệu nhân tòng tự đại phu gia.","Ca hát ở đây, họp mặt ở đây, gây dựng được toại lòng tiên tổ;
Thu tế có nơi, đông tế có nơi, phụng thờ nay theo lối đại phu."
"一宦白人頭朔塞雪箱經幾度
相逢青我眼香江書劍是何年","Nhất hoạn bạch nhân đầu, Sóc tái tuyết sương kinh kỷ độ;
Tương phùng thanh ngã nhãn, Hương giang thư kiếm thị hà niên","Quan đến bạc đầu, ải Bắc tuyết sương từng mấy lượt;
Gặp thêm xanh mắt, sông Hương đèn sách nhớ năm nào."
"湯沐名鄉傳自古
阜元遺址奠千秋","Thang mộc danh hương truyền tự cổ;
Phụ nguyên di chỉ điện thiên thu.","Tự cổ ơn truyền, làng nổi tiếng;
Ngàn thu đặt móng, dấu còn đày."
"福自求之主善為師登彼岸
微而顯也前因後果悟于今","Phúc tự cầu chi, chủ thiện vi sư đăng bỉ ngạn;
Vi nhi hiển dã, tiền nhân hậu quả ngộ vu kim.","Phúc phải đi tìm, chủ thiện là thầy lên cõi phật;
Nhỏ mà lại rõ, trước nhân sau quả hiểu đời nay."
"佛法長明同日月光輝萬古
.國家永盛並山河壯固千秋","Phật pháp trường minh, đồng nhật nguyệt quang huy vạn cổ;
Quốc gia vĩnh thịnh tịnh sơn hà tráng cố thiên thu.","Phép phật trường minh, cùng nhật nguyệt sáng soi vạn thuở;
• Nước nhà vĩnh thịnh, theo non sông vững mạnh ngàn thu."
"阿彌頓息三途苦
陀佛蠲除十惡緣","A Di đốn tức tam đồ khổ;
Đà Phật quyên trừ thập ác duyên.","A Di khiến tắt tam đồ khổ;
Đà Phật giải trừ thập ác duyên."
"一心清淨本無雙樂利永垂萬古
三教莊嚴居第一光明普照十方","Nhất tâm thanh tịnh bản vô song, lạc lợi vĩnh thuỳ vạn cổ;
Tam giáo trang nghiêm cư đệ nhất, quang minh phổ chiếu thập phương.","Một lòng thanh tịnh vốn vô song, đức độ vĩnh thuỳ vạn thuở;
Ba giáo trang nghiêm hàng đệ nhất, quang minh chiếu khắp mười phương."
"若實若虛竹影掃階塵不動
是空是色月穿海底水無垠","Nhược thực nhược hư, trúc ảnh tảo giai trần bất động;
Thị không thị sắc, nguyệt xuyên hải để thuỷ vô ngân.","Như thực như hư, bóng trúc quét thềm không động bụi;
Ấy không ấy sắc, trăng soi đáy biển chẳng rung rinh."
"和風天啓留其跡
廟水聖田記典功","Hòà phong thiên khải lưu kỳ tích;
Miếu thuỷ thánh điền ký điển công.","Hòà phong trời mở còn lưu dấu;
Miếu thuy thánh ban nhớ điển công."
"信仰在人心弘揚佛法
自由行正道利樂群生","Tín ngưỡng tại nhân tâm, hoằng dương Phật phúp;
Tự do hành chính đạo, lợi lạc quần sinh.","Tín ngưỡng tại nhân tâm, dương cao Phật pháp;
Tự do hành chính đạo, giúp ích nhân sinh."
"暮扣鯨鐘四海波清登覺岸
陽鳴魚鐸五洲風靜悟心經","Mộ khấu kình chung, tứ hải ba thanh đăng giác ngạn;
Dương minh ngư đạc, ngũ châu phong tĩnh ngộ tâm kinh.","Chiều gõ chuông kình, bốn biển sóng yên lên bờ giác;
Sáng khua mỗ cá, năm châu gió lặng tỉnh kinh tâm."
"德澤度民儀母慈心頒永福
殿臺拜望冬終夏季記前功","Đức trạch độ dân, nghi mẫu từ tâm ban vĩnh phúc;
Điện đùi bái vọng, đông chung hạ quý ký tiền công.","Đức trạch giúp dân, thánh mẫu lòng từ ban phúc lộc;
Điện đài vọng bái, đông qua hạ đến nhớ rông lao."
"寶炤覃恩聖德流芳鴻社邑
彰善彈惡慈門廣大救人問","Bảo chiếu đàm ân, thánh đức lưu phương hồng xã ấp;
Chương thiện đàn ác, từ môn quảng đại cứu nhân gian.","Chiếu báu ơn ban, thánh đức hương thơm đầy xã ấp;
Thiện tỏ ác trừ, cửa thiền rộng lớn cứu nhân gian."
"千秋香火招日月
萬古廟堂授乾坤","Thiên thu hương hỏa chiêu nhật nguyệt;
Vạn cổ miếu đường thụ càn khôn.","Ngàn thu hương khói với nhật nguyệt;
Vạn thuở miếu đường đón đất trời."
"望遠能知風浪小
凌空始覺海波平","Vọng viến năng tri phong lăng tiểu
Lăng không thủy giác hải ba bình","Nhìn xa sẽ thấy gió bão nhỏ
Vươn cao mới hiểu sóng biển bằng"
"讀能明達耕能宮
成自謙虛敗自驕","Dộc năng minh đạt, canh năng phú
Thành tự khiêm hủ, bại tự kiêu","Đọc hay sáng ý, cày hay có
Thành tự khiêm cung, bại tự kiêu"
"事能知足心常惬
人到無求品自高","Sự năng trì túc tâm thường thiệp
Nhân đáo vô cầu phẩm tự cao","Việc hay biết đủ lòng thanh thản
Người đến không cầu phẩm tự cao"
"美酒飲于微醉后
好花看到半開時","Mỹ tửu ẩm vu vi tuý hậu
Hảo hoa khán đáo bán khai thời","Rượu ngon nên uống lúc ngà say
Hoa đẹp chờ xem khi chớm nở"
"偶然風雨惊花落
再上樓台待月明","Ngùu nhiên phong vũ kinh hoa lạc
Tái thượng lâu đài đãi nguyệt minh","Ngẫu nhiên mưa gió e hoa rụng
Lên lại lầu cao đợi sáng trăng"
"莫對青山談世事
休將文字占時名","Mạc đối thanh sơn đàm thế sự
Hưu tương văn tự chiếm thời danh","Chớ bàn thế sự trước non xanh
Đừng chiếm thời danh bằng chữ nghĩa"
"皓月盈懷心不夜
春雲潤物雨含情","Hạo nguyệt doanh hoài tâm bất dạ
Xuân vân nhuận vật vũ hàm tình","Trăng sáng đầy lòng, tâm khó lặng
Mây xuân nhuần vật, đượm tình mưa"
"自將秋水洗望眼
長借燭光明學心","Tự tương thu thủỷ tẩy vọng nhãn
Trường tá chúc quang minh học tâm","Lẫy nước mùa thu rửa mắt mờ
Nhờ cây đuốc sáng tỏ lòng học"
"取靜于山寄情于水
虚懷若竹清氣若蘭","Thủ tĩnh vu sơn, ký tình vu thuy
Hư hoài nhược trúc, thanh khí nhược lan","Giữ lặng ở núi, gửi tình ở nước
Lòng hư như trúc, thanh khí như lan"
"心澹水木秀
興幽魚鳥閑","Tâm đạm thủỷ mộc tú
Hứng u ngư điểu nhàn","Tâm an, nước cầy đẹp
Hứng nhã, chim cá nhàn"
"好山一窗足
佳景回時宜","Hảo sơn nhất song túc
Giai cảnh tứ thời nghi","Núi non ngoài song đủ
Cảnh đẹp bốn mùa vui"
"庭松不改青蔥色
盆菊仍霏清凈香","Đinh tùng bất cải thanh thông sắc
Bồn cúc nhưng phi thanh tịnh hương","Tùng trước sân sắc xanh chẳng đổi
Cúc trong bồn hương thoảng vẫn còn"
"煙景滿前供妙墨
芳州隨處引清游","Yên cảnh mãn tiền cung diệu mặc
Phương châu tuỳ xứ dẫn thanh du","Trước mắt khói lam - cho mực vẽ
Khắp nơi hương tỏa - dẫn đường chơi"
"晝永花香醺自醉
雨收天色碧于藍","Trú vĩnh hoa hương huân tự túý
Vũ thu thiên sắc bích vu lam","Ngày vẫn hương hoa ngào ngạt thơm
Mưa nhuộm mây trời xanh đậm sắc"
"相與明月清風際
只在高山流水間","Tương dữ minh nguyệt thanh phong tế
Chỉ tại cao sơn lưu thuỷ gian","Trăng trong gió mát luôn giao tiếp
Nước biếc non xanh vẫn dạo chơi"
"麗日和風春淡蕩
花香鳥語物昭蘇","Lệ nhật hòà phong xuân đạm đãng
Hoa hương điểu ngữ vật chiêu tô","Xuân tươi mát, gió lành ngày đẹp
Vật hồi sinh, chim hót hoa hương"
"庭小有竹春常在
山靜無人水自流","Đình tiểu hữu trúc xuân thường tại
Sơn tĩnh vô nhân thủy tự lưu","Sân con có trúc, xuân thường đến
Núi vắng không người, nước cứ trôi"
"碧村紅花相掩映
竹軒蘭砌共清虛","Bích thụ hồng hoa tương yểm ánh
Trúc hiên lan thế cộng thanh hư","Cây biếc, hoa hồng, chen vẻ sáng
Thềm lan, hiên trúc, góp thanh hư"
"正喜軒窗無俗韻
更當風物報新秋","Chính hỉ hiên song vô tục vận
Canh đương phong vật báo tân thu","Hiên song mừng thấy không thơ tục
Cảnh vật thay mầu báo thu sang"
"窗前綠樹分禪榻
城外青山到酒杯","Song tiền lục thụ phân thiền tháp
Thành ngoại thanh sơn đáo tửu bôi","Ngoài song cây biếc thăm giường phật
Non nước bên thành rọi chén cay"
"柳暗花明好鳥枝頭亦朋友
峰回路轉白雲深處有人家","Liễu ám hoa minh hảo điểu chi đầu diệc bằng hữu
Phong hồi lộ chuyển bạch vấn thâm xứ hữu nhân gia","Liễu rủ, hoa tươi, chim đẹp đầu cành là bạn cũ
Đường quanh, gió quẩn, mây trắng non xa vẫn có nhà"
"雨過琴山潤
風來花木香","Vũ quá cầm sơn nhuận
Phong lai hoa mộc hương","Mưa qua, đàn, núi nhuận
Gió tới, hoa, cây thơm"
"雲移溪樹侵書幌
風送岩泉潤墨池","Vân di khê thụ xâm thư hoảng
Phong tống nham tuyền nhuận mặc tri","Mây dời cây suối che màn sách
Gió tiền giòng khe đậm mực nghiên"
"窗間樹色連山淨
户外嵐光帶水明","Song gian thụ sắc liên sơn tịnh
Hộ ngoại lam quang đới thuy minh","Sắc cây liền núi qua song cửa
Đáy nước in mây trước ngõ nhà"
"丹花綠樹錦繡谷
清瀾白石頗璃江","Đan hoa lục thụ cẩm tú cốc
Thanh lan bạch thạch pha lê giang","Hang gấm vóc, cây xanh hoa đỏ
Sông pha lê, đá trắng nước trong"
"放眼望乾坤身行萬里半天下
偷閑談風月我生百事常隨‘緣","Phóng nhãn vọng càn khôn, thân hành vạn lý bán thiên hạ
Thâu nhàn đàm phong nguyệt, ngã sinh bách sự thường tuy duyên","Đưa mắt ngắm đất trời, bước chân vạn dặm nửa thiên hạ
Lúc rảnh bàn trăng gió, thân ta trăm việc cũng tùy duyên"
"水能性澹為吾友
竹解心虛是我師","Thủỷ năng tính cạm vi ngô hữu
Trúc giải tâm hư thị ngã sư","Nước !-ny thanh đạm, coi là bạn
Trúc vốn lòng hư, đáng bậc thầy"
"曲水帶雲歸海去
亂花隨雨落岩來","Khúc thuy đới vân quy hải khứ
Loạn hoa tuỳ vũ lạc nham lai","Quanh co theo nước, mây về biển
Rơi rụng vì mưa, hoa đến khe"
"江心有島留明月
世外無人問落花","Giang tâm hữu đảo lưu minh nguyệt
Thế ngoại vô nhân vấn lạc hoa","Lòng sông ghềnh nối lưu trăng sáng
Cõi thế đâu người hỏi rụng hoa"
"樓高但任鳥飛過
池小能將月送來","Lâu cao đản nhậm điểu phi quá
Trì tiểu năng tương nguyệt tống lai","Lầu cao còn thấy cánh chim qua
Ao nhỏ vẫn đưa trăng sáng lại"
"共知心是水
安見我非魚","Cộng tri tâm thị thủỷ
An kiến ngã phi ngư","Tâm vốn như nước, mọi người biết
Tớ không là cá, mấy ai hay"
"波光先得月
山秀自生雲","Ba quang tiên đắc nguyệt
Sơn tú tự sinh vân","Sóng lặng, trăng sớm hiện
Núi cao, mây tự sinh"
"雲白山青萬余里
江深竹靜兩三家","Vân bạch sơn thanh vạn dư lý
Giang thâm trúc tĩnh lướng tam gia","Mấy trắng non xanh trên vạn dặm
Sông sâu trúc lặng bốn năm nhà"
"波心似鏡留明月
松韻如篁振午風","Ba tâm tự kính lưu minh nguyệt
Tùng vận như hoàng chấn ngọ phong","Lòng sông gương sáng trăng còn tỏ
Thông reo sáo thổi gió đang về"
"青山笑我頭已白
泉水照人心自清","Thanh sơn tiếu ngà đầu dĩ bạch
Tuyền thủỷ chiếu nhân tâm tự thanh","Núi biếc cười ta đầu đã bạc
Giòng suối soi mình tâm vốn trong"
"水如碧玉山如黛
鳳有高梧鶴有松","Thuỷ như bích ngọc sơn như đại
Phượng hữu cao ngô hạc hữu tùng","Nước như ngọc bích, non như vẽ
Phượng có cành ngô, hạc có tùng"
"有約白雲來喚渡
且邀明月共開樽","Hữu ước bạch vân lai hoán độ
Thả yêu minh nguyệt cộng khai tôn","Mây trắng đưa chân đà ước hẹn
Trắng trong cụng chén đã tin mời"
"千樹梅光半輪月
萬家煙火一帆風","Thiên thụ mai hoa bán luân nguyệt
Vạn gia yền hỏa nhất phàm phong","Hoa mai ngàn gốc, nửa vầng trăng
Khói lửa muôn nhà, một buồm gió"
"日月風和雲散聚
黃昏景色映平明","Nhật nguyệt phong hòa vân tán tự
Hoàng hôn cảnh sắc ánh bình minh","Ngày tháng gió hòa mây tán tụ,
Chiều hôm cảnh sắc ánh bình minh"
"保國護民昭聖跡
除災降福顯神功","Bảo quốc hộ dân chiêu thánh tích,
Trừ tai giáng phúc hiển thần công","Cứu nước giúp dân soi tích thánh
Trừ tai xuống phúc nổi công thần"
"枝咄敷榮培本厚
波流不盡飲河思","Chi đốt phu vinh bồi bản hậu,
Ba lưu bất tận ẩm hà tư","Cành nẩy phô tươi bồi gốc hậu,
Sóng xuôi bất tận uống nhớ nguồn"
"十秋西竺蓮臺慈悲廣大
萬年禪門受教心誦眞經","Thiên thu Tây Trúc liên đài từ bi quảng đại,
Vạn niên Thiền môn thụ giáo tâm tụng chân kinh","Đài sen Tây Trúc ngàn thu từ bi quảng đại,
Lĩnh hội Thiền môn vạn thuở tâm tụng chân kinh"
"景佛前扶善罰惡
心信誠祈保平安","Cảnh Phật tiền phù thiện phạt ác,
Tâm tín thành kỳ bảo bình an","Trước cảnh Phật, phù thiện phạt ác
Thành tâm tin, cầu phúc bình an"
"思深河海留萬代
德厚山林刻千秋","Ân thâm hà hải lưu vạn đại,
Đức hậu sơn lâm khắc thiên thu","Ơn sâu sông biển lưu muôn thuở,
Đức nặng rừng non khắc nghìn thu"
"仁慈博愛教民善
德度公平滅惡奸","Nhân từ bảc ái giáo dân thiện,
Đức độ công bình diệt ác gian","Nhân từ bác ái dạy dân thiện
Đức độ công bằng diệt ác gian"
"聖德威靈扶國泰
神祠壯麗護民康","Thánh đức uy linh phù quốc thái
Thần từ tráng lệ hộ dân khang","Thánh đức oai linh phù nước thịnh,
Thần từ tráng lệ giúp dân vui"
"一家英雄橫海北
千秋廟貌峙山東","Nhất gia anh hùng hoành hải bắc,
Thiên thu miêu mạo trĩ sơn đông","Một nhà anh hùng ngang biển bắc,
Nghìn thu miếu mạo thẳng non đông"
"天飼英才文與武
地鐘靈氣宅而祠","Thiên tử anh tài văn dữ vũ,
Địa chung linh khí trạch nhi từ","Trời dưỡng anh tài văn với võ
Đất đo linh khí miếu cùng lăng"
"象嶺天開煇正氣
馬江地關顯英靈","Tượng lĩnh thiên khai huy chính khí,
Mã giang địa tịch hiển anh linh","Núi Voi trời khai ngời chính khí,
Sông Mã đất mở tỏ anh linh"
"癸西還成由地利
壬中再造自天機","Quí dậu hoàn thành do địa lợi,
Nhâm thân tái tạo tự thiên cơ","Quí dậu hoàn thành do lợi đất,
Nhâm thân tái tạo tự máy trời"
