cn,sv,vi
奉乾至理皇后順聖明道皇后鄭國皇后范皇后,Phụng Càn Chí Lí Hoàng Hậu Thuận Thánh Minh Đạo Hoàng Hậu Trịnh Quốc Hoàng Hậu Phạm Hoàng Hậu,Phụng Càn Chí Lí Hoàng Hậu Thuận Thánh Minh Đạo Hoàng Hậu Trịnh Quốc Hoàng Hậu Phạm Hoàng Hậu
先皇大行,Tiên Hoàng Đại Hành,Tiên Hoàng Đại Hành
使黎叔顯,Sứ Lê Thúc Hiển,Sứ Lê Thúc Hiển
易下,Dịch Hạ,Dịch Hạ
󰦭恒,Hàm Hằng,Hàm Hằng
辭穆吳子庚,Từ Mục Ngô Tử Canh,Từ Mục Ngô Tử Canh
篦眉税,Bê Mi Thuế,Bê Mi Thuế
天竺,Thiên Trúc,Thiên Trúc
興春,Hưng Xuân,Hưng Xuân
占城管甲劉繼宗,Chiêm Thành Quản Giáp Lưu Kế Tông,Chiêm Thành Quản Giáp Lưu Kế Tông
養,Dưỡng,Dưỡng
繼宗,Kế Tông,Kế Tông
未,Vị,Vị
銅皷,Đồng Cổ,Đồng Cổ
婆和,Bà Hoà,Bà Hoà
宋雍,Tống Ung,Tống Ung
熙春,Hi Xuân,Hi Xuân
造百寳千歲,Tạo Bách Bảo Thiên Tuế,Tạo Bách Bảo Thiên Tuế
大雲,Đại Vân,Đại Vân
風流,Phong Lưu,Phong Lưu
紫華,Tử Hoa,Tử Hoa
蓬萊,Bồng Lai,Bồng Lai
龍祿,Long Lộc,Long Lộc
熙秋,Hi Thu,Hi Thu
節鎮,Tiết Trấn,Tiết Trấn
佐,Tá,Tá
李若拙國,Lí Nhược Chuyết Quốc,Lí Nhược Chuyết Quốc
李覺,Lí Giác,Lí Giác
設,Thiết,Thiết
矧,Thẩn,Thẩn
適,Thích,Thích
󰪀,Nãng,Nãng
丁璿,Đinh Toàn,Đinh Toàn
士爕,Sĩ Nhiếp,Sĩ Nhiếp
尉佗,Uý Đà,Uý Đà
以郭君辨趙奉勳,Dĩ Quách Quân Biện Triệu Phụng Huân,Dĩ Quách Quân Biện Triệu Phụng Huân
若拙𮗓,Nhược Chuyết Giác,Nhược Chuyết Giác
蕞,Tối,Tối
以徐穆,Dĩ Từ Mục,Dĩ Từ Mục
遣吳國,Khiển Ngô Quố,Khiển Ngô Quố
蒲羅遏,Bồ La Át,Bồ La Át
隊,Đọi,Đọi
蟠海,Bàn Hải,Bàn Hải
金銀,Kim Ngân,Kim Ngân
李𮗓,Lí Giác,Lí Giác
至󰀋,Chí Sách,Chí Sách
𮗓,Giác,Giác
鵝,Nga,Nga
仰,Ngưỡng,Ngưỡng
紅,Hồng,Hồng
交州東都,Giao Châu Đông Đô,Giao Châu Đông Đô
溪,Khê,Khê
吳匡越,Ngô Khuông Việt,Ngô Khuông Việt
匡越,Khuông Việt,Khuông Việt
遙,Dao,Dao
情,Tình,Tình
攀,Phan,Phan
分,Phân,Phân
宋端,Tống Đoan,Tống Đoan
拱占城,Củng Chiêm Thành,Củng Chiêm Thành
氷王羅曳,Băng Vương La Duệ,Băng Vương La Duệ
佛城,Phật Thành,Phật Thành
俱尸利呵呻排麻羅,Câu Thi Lị Ha Thân Bài Ma La,Câu Thi Lị Ha Thân Bài Ma La
太師洪献,Thái Sư Hồng Hiến,Thái Sư Hồng Hiến
献北,Hiến Bắc,Hiến Bắc
魏庠直史舘李度,Nguỵ Tường Trực Sử Quán Lí Độ,Nguỵ Tường Trực Sử Quán Lí Độ
己丑興統,Kỉ Sửu Hưng Thống,Kỉ Sửu Hưng Thống
拱春,Củng Xuân,Củng Xuân
封太子鍮,Phong Thái Tử Thau,Phong Thái Tử Thau
擎天大王,Kình Thiên Đại Vương,Kình Thiên Đại Vương
銀錫,Ngân Tích,Ngân Tích
東城王,Đông Thành Vương,Đông Thành Vương
鉞,Việt,Việt
南封王,Nam Phong Vương,Nam Phong Vương
楊進祿,Dương Tiến Lộc,Dương Tiến Lộc
進禄,Tiến Lộc,Tiến Lộc
宋淳,Tống Thuần,Tống Thuần
化宋,Hoá Tống,Hoá Tống
左,Tá,Tá
宋鎬右,Tống Cảo Hữu,Tống Cảo Hữu
王世則,Vương Thế Tắc,Vương Thế Tắc
丁承正,Đinh Thừa Chính,Đinh Thừa Chính
白騰,Bạch Đằng,Bạch Đằng
長州奈征,Trường Châu Nại Chinh,Trường Châu Nại Chinh
至明德,Chí Minh Đức,Chí Minh Đức
鎬則,Cảo Tắc,Cảo Tắc
鎬,Cảo,Cảo
宋淳化,Tống Thuần Hoá,Tống Thuần Hoá
陶勤,Đào Cần,Đào Cần
封皇,Phong Hoàng,Phong Hoàng
釘,Đinh,Đinh
禦蛮王,Ngự Man Vương,Ngự Man Vương
峯州皇,Phong Châu Hoàng,Phong Châu Hoàng
釿,Cân,Cân
禦北王,Ngự Bắc Vương,Ngự Bắc Vương
扶蘭,Phù Lan,Phù Lan
鋌,Đĩnh,Đĩnh
開明王,Khai Minh Vương,Khai Minh Vương
藤州,Đằng Châu,Đằng Châu
宣華,Tuyên Hoa,Tuyên Hoa
終南種放,Chung Nam Chủng Phóng,Chung Nam Chủng Phóng
陳摶,Trần Đoàn,Trần Đoàn
召,Triệu,Triệu
雲臺,Vân Đài,Vân Đài
地哩,Địa Lí,Địa Lí
烏哩,Ô Lí,Ô Lí
新平烏,Tân Bình Ô,Tân Bình Ô
吳子安,Ngô Tử An,Ngô Tử An
鏦,Tung,Tung
定藩王,Định Phiên Vương,Định Phiên Vương
五縣,Ngũ Huyện,Ngũ Huyện
司營,Tư Doanh,Tư Doanh
𨪙,Tương,Tương
傅,Phó,Phó
杜洞江,Đỗ Động Giang,Đỗ Động Giang
鏡,Kính,Kính
中國王,Trung Quốc Vương,Trung Quốc Vương
乾沱末連,Càn Đà Mạt Liên,Càn Đà Mạt Liên
王世則李居簡,Vương Thế Tắc Lí Cư Giản,Vương Thế Tắc Lí Cư Giản
甲午應天,Giáp Ngọ Ứng Thiên,Giáp Ngọ Ứng Thiên
鋩,Mang,Mang
國王,Quốc Vương,Quốc Vương
武瀧,Vũ Lung,Vũ Lung
遣牙,Khiển Nha,Khiển Nha
費崇德,Phí Sùng Đức,Phí Sùng Đức
制荄,Chế Cai,Chế Cai
制冬,Chế Đông,Chế Đông
宋至道,Tống Chí Đạo,Tống Chí Đạo
鍉即明提,Đề Tức Minh Đề,Đề Tức Minh Đề
北岸古覽,Bắc Ngạn Cổ Lãm,Bắc Ngạn Cổ Lãm
扶帶王,Phù Đái Vương,Phù Đái Vương
扶󰅾,Phù Đái,Phù Đái
遣杜亨,Khiển Đỗ Hanh,Khiển Đỗ Hanh
春宋廣西,Xuân Tống Quảng Tây,Xuân Tống Quảng Tây
張觀欽,Trương Quan Khâm,Trương Quan Khâm
如洪,Như Hồng,Như Hồng
衛昭美,Vệ Chiêu Mĩ,Vệ Chiêu Mĩ
蘇茂,Tô Mậu,Tô Mậu
宋邕州爲都,Tống Ung Châu Vi Đô,Tống Ung Châu Vi Đô
楊文傑,Dương Văn Kiệt,Dương Văn Kiệt
陳士龍,Trần Sĩ Long,Trần Sĩ Long
󰇼,Thái,Thái
丙申,Bính Thân,Bính Thân
麻皇大發丹波,Ma Hoàng Đại Phát Đan Ba,Ma Hoàng Đại Phát Đan Ba
張觀,Trương Quan,Trương Quan
陳堯叟,Trần Nghiêu Tẩu,Trần Nghiêu Tẩu
李建中,Lí Kiến Trung,Lí Kiến Trung
潮陽,Triều Dương,Triều Dương
文勇,Văn Dũng,Văn Dũng
宋欽州如昔,Tống Khâm Châu Như Tích,Tống Khâm Châu Như Tích
如昔,Như Tích,Như Tích
皇令德,Hoàng Lệnh Đức,Hoàng Lệnh Đức
皇成雅,Hoàng Thành Nhã,Hoàng Thành Nhã
令德,Lệnh Đức,Lệnh Đức
堯叟,Nghiêu Tẩu,Nghiêu Tẩu
成雅,Thành Nhã,Thành Nhã
李若拙,Lí Nhược Chuyết,Lí Nhược Chuyết
若拙,Nhược Chuyết,Nhược Chuyết
刧如洪,Kiếp Như Hồng,Kiếp Như Hồng
蕃禺,Phiên Ngung,Phiên Ngung
宋真宗,Tống Chân Tông,Tống Chân Tông
杜洞,Đỗ Động,Đỗ Động
宋真宗恒咸平,Tống Chân Tông Hằng Hàm Bình,Tống Chân Tông Hằng Hàm Bình
宋咸平,Tống Hàm Bình,Tống Hàm Bình
何洞,Hà Động,Hà Động
日則定邊,Nhật Tắc Định Biên,Nhật Tắc Định Biên
更子,Canh Tí,Canh Tí
宋咸平三,Tống Hàm Bình Tam,Tống Hàm Bình Tam
峯州鄭航陳麗丹長温,Phong Châu Trịnh Hàng Trần Lệ Đan Trường Ôn,Phong Châu Trịnh Hàng Trần Lệ Đan Trường Ôn
航,Hàng,Hàng
擎天王,Kình Thiên Vương,Kình Thiên Vương
徐穆,Từ Mục,Từ Mục
筥隆,Cử Long,Cử Long
窮江,Cùng Giang,Cùng Giang
兠,Đâu,Đâu
多盖,Đa Cái,Đa Cái
今華盖,Kim Hoa Cái,Kim Hoa Cái
暗州思拱,Ám Châu Tư Củng,Ám Châu Tư Củng
日効,Nhật Hiệu,Nhật Hiệu
皇慶集,Hoàng Khánh Tập,Hoàng Khánh Tập
宋欽州,Tống Khâm Châu,Tống Khâm Châu
慶集,Khánh Tập,Khánh Tập
宋景德,Tống Cảnh Đức,Tống Cảnh Đức
立南封,Lập Nam Phong,Lập Nam Phong
龍鉞,Long Việt,Long Việt
龍鋌,Long Đĩnh,Long Đĩnh
開明大王龍錫,Khai Minh Đại Vương Long Tích,Khai Minh Đại Vương Long Tích
東城大王,Đông Thành Đại Vương,Đông Thành Đại Vương
皇太子,Hoàng Thái Tử,Hoàng Thái Tử
龍鋌龍錫大王,Long Đĩnh Long Tích Đại Vương,Long Đĩnh Long Tích Đại Vương
遣行,Khiển Hành,Khiển Hành
明提,Minh Đề,Minh Đề
攝驩州,Nhiếp Hoan Châu,Nhiếp Hoan Châu
汴,Biện,Biện
明提金,Minh Đề Kim,Minh Đề Kim
大皇,Đại Hoàng,Đại Hoàng
長安州,Trường An Châu,Trường An Châu
陵按,Lăng Án,Lăng Án
黎卧朝,Lê Ngoạ Triều,Lê Ngoạ Triều
皇后,Hoàng Hậu,Hoàng Hậu
藩夷,Phiên Di,Phiên Di
李祖,Lí Tổ,Lí Tổ
中宗皇帝,Trung Tông Hoàng Đế,Trung Tông Hoàng Đế
祇候妙女,Chi Hầu Diệu Nữ,Chi Hầu Diệu Nữ
東城中國,Đông Thành Trung Quốc,Đông Thành Trung Quốc
石河,Thạch Hà,Thạch Hà
機羅,Cơ La,Cơ La
今奇羅,Kim Kì La,Kim Kì La
李公藴,Lí Công Uẩn,Lí Công Uẩn
公藴四,Công Uẩn Tứ,Công Uẩn Tứ
後龍鋌,Hậu Long Đĩnh,Hậu Long Đĩnh
則中宗,Tắc Trung Tông,Tắc Trung Tông
斯,Tư,Tư
𬋩叔叔牙,Quản Thúc Thúc Nha,Quản Thúc Thúc Nha
卧朝皇帝,Ngoạ Triều Hoàng Đế,Ngoạ Triều Hoàng Đế
至忠大行,Chí Trung Đại Hành,Chí Trung Đại Hành
開天應運聖文神武則天崇道,Khai Thiên Ứng Vận Thánh Văn Thần Vũ Tắc Thiên Sùng Đạo,Khai Thiên Ứng Vận Thánh Văn Thần Vũ Tắc Thiên Sùng Đạo
大勝明光孝皇帝,Đại Thắng Minh Quang Hiếu Hoàng Đế,Đại Thắng Minh Quang Hiếu Hoàng Đế
興國廣聖皇太后,Hưng Quốc Quảng Thánh Hoàng Thái Hậu,Hưng Quốc Quảng Thánh Hoàng Thái Hậu
至藤州𬋩甲杜市,Chí Đằng Châu Quản Giáp Đỗ Thị,Chí Đằng Châu Quản Giáp Đỗ Thị
黎翕尼,Lê Hấp Ni,Lê Hấp Ni
翕尼,Hấp Ni,Hấp Ni
至扶蘭,Chí Phù Lan,Chí Phù Lan
峰州,Phong Châu,Phong Châu
举隆,Cử Long,Cử Long
󰱕音貪,Tham Âm Tham,Tham Âm Tham
乍,Sạ,Sạ
開封王,Khai Phong Vương,Khai Phong Vương
紹理,Thiệu Lí,Thiệu Lí
楚王,Sở Vương,Sở Vương
紹勳,Thiệu Huân,Thiệu Huân
行軍王明提,Hành Quân Vương Minh Đề,Hành Quân Vương Minh Đề
廣州知州高日,Quảng Châu Tri Châu Cao Nhật,Quảng Châu Tri Châu Cao Nhật
宋知廣州凌策,Tống Tri Quảng Châu Lăng Sách,Tống Tri Quảng Châu Lăng Sách
沿,Duyên,Duyên
卲曄,Thiệu Việp,Thiệu Việp
交趾皇慶集,Giao Chỉ Hoàng Khánh Tập,Giao Chỉ Hoàng Khánh Tập
若朝,Nhược Triều,Nhược Triều
荆湖,Kinh Hồ,Kinh Hồ
詔策,Chiếu Sách,Chiếu Sách
曄,Việp,Việp
渭龍,Vị Long,Vị Long
今大蛮,Kim Đại Man,Kim Đại Man
明昶掌,Minh Xưởng Chưởng,Minh Xưởng Chưởng
至忠,Chí Trung,Chí Trung
明厂成雅,Minh Xưởng Thành Nhã,Minh Xưởng Thành Nhã
戊申景瑞,Mậu Thân Cảnh Thuỵ,Mậu Thân Cảnh Thuỵ
宋大中祥符,Tống Đại Trung Tường Phù,Tống Đại Trung Tường Phù
封感聖皇后,Phong Cảm Thánh Hoàng Hậu,Phong Cảm Thánh Hoàng Hậu
黎偓佺,Lê Ác Thuyên,Lê Ác Thuyên
三一,Tam Nhất,Tam Nhất
原王,Nguyên Vương,Nguyên Vương
都良謂龍,Đô Lương Vị Long,Đô Lương Vị Long
千柳,Thiên Liễu,Thiên Liễu
春明昶,Xuân Minh Xưởng,Xuân Minh Xưởng
大藏,Đại Tạng,Đại Tạng
萧,Tiêu,Tiêu
犀,Tê,Tê
矯,Kiểu,Kiểu
頂山,Đỉnh Sơn,Đỉnh Sơn
武瀧拔渠洞瀧,Vũ Lung Bạt Cừ Động Lung,Vũ Lung Bạt Cừ Động Lung
驩唐石河,Hoan Đường Thạch Hà,Hoan Đường Thạch Hà
至環江,Chí Hoàn Giang,Chí Hoàn Giang
防遏,Phòng Át,Phòng Át
胡守益,Hồ Thủ Ích,Hồ Thủ Ích
環唐,Hoan Đường,Hoan Đường
州夾,Châu Giáp,Châu Giáp
南界,Nam Giới,Nam Giới
廖守心,Liêu Thủ Tâm,Liêu Thủ Tâm
守心,Thủ Tâm,Thủ Tâm
郭昂,Quách Ngang,Quách Ngang
夏桀,Hạ Kiệt,Hạ Kiệt
商紂,Thương Trụ,Thương Trụ
龍逄比干,Long Bàng Tỉ Can,Long Bàng Tỉ Can
吳孫皓,Ngô Tôn Hạo,Ngô Tôn Hạo
中宗卧朝,Trung Tông Ngoạ Triều,Trung Tông Ngoạ Triều
古法,Cổ Pháp,Cổ Pháp
延蕴,Diên Uẩn,Diên Uẩn
樹,Thụ,Thụ
僧萬行,Tăng Vạn Hạnh,Tăng Vạn Hạnh
兑西,Đoài Tây,Đoài Tây
李公,Lí Công,Lí Công
公藴,Công Uẩn,Công Uẩn
萬行,Vạn Hạnh,Vạn Hạnh
蕉山,Tiêu Sơn,Tiêu Sơn
及卧朝,Cập Ngoạ Triều,Cập Ngoạ Triều
阮低,Nguyễn Đê,Nguyễn Đê
時祇,Thời Chi,Thời Chi
陶甘沐,Đào Cam Mộc,Đào Cam Mộc
間,Gian,Gian
丁黎,Đinh Lê,Đinh Lê
甘沐,Cam Mộc,Cam Mộc
公藴曰甘木,Công Uẩn Viết Cam Mộc,Công Uẩn Viết Cam Mộc
奉天至理應運自在聖明龍見睿文英武崇仁廣孝天下太平欽明光宅章明萬󰘊顕應符感威震藩蛮睿,Phụng Thiên Chí Lí Ứng Vận Tự Tại Thánh Minh Long Kiến Duệ Văn Anh Vũ Sùng NHân Quảng Hiếu Thiên Hạ Thái Bình Khâm Minh Quang TRạch Chương Minh Vạn Bang Hiển Ứng Phù Cảm Uy Chấn Phiên Man Duệ,Phụng Thiên Chí Lí Ứng Vận Tự Tại Thánh Minh Long Kiến Duệ Văn Anh Vũ Sùng NHân Quảng Hiếu Thiên Hạ Thái Bình Khâm Minh Quang TRạch Chương Minh Vạn Bang Hiển Ứng Phù Cảm Uy Chấn Phiên Man Duệ
神助聖治則天道政皇帝,Thần Trợ Thánh Trị Tắc Thiên Đạo Chính Hoàng Đế,Thần Trợ Thánh Trị Tắc Thiên Đạo Chính Hoàng Đế
放勳舜,Phóng Huân Thuấn,Phóng Huân Thuấn
顯󰆑王,Hiển Khánh Vương,Hiển Khánh Vương
明德太后,Minh Đức Thái Hậu,Minh Đức Thái Hậu
有周,Hữu Chu,Hữu Chu
大王王季,Thái Vương Vương Quý,Thái Vương Vương Quý
僖祖翼祖,Hi Tổ Dực Tổ,Hi Tổ Dực Tổ
我李太祖,Ngã Lí Thái Tổ,Ngã Lí Thái Tổ
顯慶王,Hiển Khánh Vương,Hiển Khánh Vương
立皇,Lập Hoàng,Lập Hoàng
嫡,Đích,Đích
立教皇后,Lập Giáo Hoàng Hậu,Lập Giáo Hoàng Hậu
佛瑪,Phật Mã,Phật Mã
義信,Nghĩa Tín,Nghĩa Tín
武威王,Vũ Uy Vương,Vũ Uy Vương
武道王武威王,Vũ Đạo Vương Vũ Uy Vương,Vũ Đạo Vương Vũ Uy Vương
徵顯,Trưng Hiển,Trưng Hiển
翊聖王,Dực Thánh Vương,Dực Thánh Vương
陳鎬,Trần Cảo,Trần Cảo
吳丁,Ngô Đinh,Ngô Đinh
陶碩輔,Đào Thạc Phụ,Đào Thạc Phụ
鄧文孝,Đặng Văn Hiếu,Đặng Văn Hiếu
費車磊,Phí Xa Lỗi,Phí Xa Lỗi
衛竹,Vệ Trúc,Vệ Trúc
譚坦,Đàm Thản,Đàm Thản
杜簡,Đỗ Giản,Đỗ Giản
右黎,Hữu Lê,Hữu Lê
大越史記本己全書,Đại Việt Sử Ký Bản Kỷ Toàn Thư,Đại Việt Sử Ký Bản Kỷ Toàn Thư
大越史記本紀全書卷之二,Đại Việt Sử Ký Bản Kỷ Toàn Thư Quyển Chi Nhị,Đại Việt Sử Ký Bản Kỷ Toàn Thư Quyển Chi Nhị
李紀,Lí KỶ,Lí KỶ
姓李,Tính Lí,Tính Lí
公藴北江古法,Công Uẩn Bắc Giang Cổ Pháp,Công Uẩn Bắc Giang Cổ Pháp
焦山,Tiêu Sơn,Tiêu Sơn
丁太平,Đinh Thái Bình,Đinh Thái Bình
龍安,Long An,Long An
壽陵,Thọ Lăng,Thọ Lăng
???????????帝,UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK Đế,UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK Đế
李󰆑文,Lí Khánh Văn,Lí Khánh Văn
󰆑文,Khánh Văn,Khánh Văn
六祖,Lục Tổ,Lục Tổ
黎中宗,Lê Trung Tông,Lê Trung Tông
及卧,Cập Ngoạ,Cập Ngoạ
初古法,Sơ Cổ Pháp,Sơ Cổ Pháp
應天心,Ứng Thiên Tâm,Ứng Thiên Tâm
感選,Cảm Tuyển,Cảm Tuyển
庚戌順天,Canh Tuất Thuận Thiên,Canh Tuất Thuận Thiên
宋大中符,Tống Đại Trung Phù,Tống Đại Trung Phù
祥春,Tường Xuân,Tường Xuân
遣員,Khiển Viên,Khiển Viên
梁任文黎再嚴,Lương Nhậm Văn Lê Tái Nghiêm,Lương Nhậm Văn Lê Tái Nghiêm
昔商,Tích Thương,Tích Thương
而丁黎,Nhi Đinh Lê,Nhi Đinh Lê
商周,Thương Chu,Thương Chu
况髙王,Huống Cao Vương,Huống Cao Vương
南北東西,Nam Bắc Đông Tây,Nam Bắc Đông Tây
集賢,Tập Hiền,Tập Hiền
飛龍,Phi Long,Phi Long
迎春,Nghênh Xuân,Nghênh Xuân
丹鳳,Đan Phượng,Đan Phượng
威遠,Uy Viễn,Uy Viễn
髙明,Cao Minh,Cao Minh
龍安龍瑞,Long An Long Thuỵ,Long An Long Thuỵ
月明,Nguyệt Minh,Nguyệt Minh
翠華龍瑞,Thuý Hoa Long Thuỵ,Thuý Hoa Long Thuỵ
祥符西,Tường Phù Tây,Tường Phù Tây
廣福南,Quảng Phúc Nam,Quảng Phúc Nam
大興北,Đại Hưng Bắc,Đại Hưng Bắc
耀德,Diệu Đức,Diệu Đức
興天,Hưng Thiên,Hưng Thiên
嚴寺,Thắng Nghiêm,Thắng Nghiêm
浚,Tuấn,Tuấn
創,Sáng,Sáng
翠華,Thuý Hoa,Thuý Hoa
放驩州南界石河,Phóng Hoan Châu Nam Giới Thạch Hà,Phóng Hoan Châu Nam Giới Thạch Hà
愛州驩州,Ái Châu Hoan Châu,Ái Châu Hoan Châu
大教,Đại Giáo,Đại Giáo
愛州筥隆,Ái Châu Cử Long,Ái Châu Cử Long
李仁義陶慶文,Lí Nhân Nghĩa Đào Khánh Văn,Lí Nhân Nghĩa Đào Khánh Văn
慶文,Khánh Văn,Khánh Văn
宋宋,Tống Tống,Tống Tống
大清,Đại Thanh,Đại Thanh
萬歳,Vạn Tuế,Vạn Tuế
鎮福,Trấn Phúc,Trấn Phúc
衣龍興聖壽寺,Cẩm Y Long Hưng Thánh Thọ,Cẩm Y Long Hưng Thánh Thọ
盧江,Lô Giang,Lô Giang
含光,Hàm Quang,Hàm Quang
󰀋皇,Sách Hoàng,Sách Hoàng
開天,Khai Thiên,Khai Thiên
龍德,Long Đức,Long Đức
陶碩輔員,Đào Thạc Phụ Viên,Đào Thạc Phụ Viên
吳壤,Ngô Nhưỡng,Ngô Nhưỡng
冬南,Đông Nam,Đông Nam
真躐,Chân Lạp,Chân Lạp
汴灣,Biện Loan,Biện Loan
湯,Thang,Thang
白龍,Bạch Long,Bạch Long
金華,Kim Hoa,Kim Hoa
開國,Khai Quốc,Khai Quốc
何晏俊,Hà Án Tuấn,Hà Án Tuấn
楊長惠段敬至,Dương Trường Huệ Đoàn Kính Chí,Dương Trường Huệ Đoàn Kính Chí
五花,Ngũ Hoa,Ngũ Hoa
平林,Bình Lâm,Bình Lâm
黃恩榮,Hoàng Ân Vinh,Hoàng Ân Vinh
翊聖,Dực Thánh,Dực Thánh
詔員,Chiếu Viên,Chiếu Viên
馮真李碩,Phùng Chân Lí Thạc,Phùng Chân Lí Thạc
崇德,Sùng Đức,Sùng Đức
沈文苑,Thẩm Văn Uyển,Thẩm Văn Uyển
萬歲,Vạn Tuế,Vạn Tuế
真臘,Chân Lạp,Chân Lạp
勝嚴,Thắng Nghiêm,Thắng Nghiêm
五鳳,Ngũ Phụng,Ngũ Phụng
築昇龍,Trúc Thăng Long,Trúc Thăng Long
改應天,Cải Ứng Thiên,Cải Ứng Thiên
南京乙卯,Nam Kinh Ất Mão,Nam Kinh Ất Mão
鄭文秀,Trịnh Văn Tú,Trịnh Văn Tú
齊聖,Tề Thánh,Tề Thánh
詔翊聖王武德王,Chiếu Dực Thánh Vương Vũ Đức Vương,Chiếu Dực Thánh Vương Vũ Đức Vương
都金渭龍常,Đô Kim Vị Long Thường,Đô Kim Vị Long Thường
新平原,Tân Bình Nguyên,Tân Bình Nguyên
立元,Lập Nguyên,Lập Nguyên
立教,Lập Giáo,Lập Giáo
起天光天德,Khởi Thiên Quang Thiên Đức,Khởi Thiên Quang Thiên Đức
古所,Cổ Sở,Cổ Sở
服蠻,Phục Man,Phục Man
杜洞唐林,Đỗ Động Đường Lâm,Đỗ Động Đường Lâm
夷盧,Di Lô,Di Lô
陳元豊,Trần Nguyên Phong,Trần Nguyên Phong
韃靼,Thát Đát,Thát Đát
重興,Trùng Hưng,Trùng Hưng
宋天禧,Tống Thiên Hi,Tống Thiên Hi
陳文秀,Trần Văn Tú,Trần Văn Tú
太傅,Thái Phó,Thái Phó
阮道清笵鶴,Nguyễn Đạo Thanh Phạm Hạc,Nguyễn Đạo Thanh Phạm Hạc
三藏,Tam Tạng,Tam Tạng
東征王,Đông Chinh Vương,Đông Chinh Vương
阮道清,Nguyễn Đạo Thanh,Nguyễn Đạo Thanh
費智,Phí Trí,Phí Trí
開天王,Khai Thiên Vương,Khai Thiên Vương
龍鼻,Long Tị,Long Tị
布令,Bố Linh,Bố Linh
天成,Thiên Thành,Thiên Thành
萬壽南山,Vạn Thọ Nam Sơn,Vạn Thọ Nam Sơn
阮寬泰阮守疆,Nguyễn Khoan Thái Nguyễn Thủ Cương,Nguyễn Khoan Thái Nguyễn Thủ Cương
起八角,Khởi Bát Giác,Khởi Bát Giác
宋乾興,Tống Càn Hưng,Tống Càn Hưng
詔翊聖王,Chiếu Dực Thánh Vương,Chiếu Dực Thánh Vương
大元歴,Đại Nguyên Lịch,Đại Nguyên Lịch
按宋如洪,Án Tống Như Hồng,Án Tống Như Hồng
後儂智髙,Hậu Nùng Trí Cao,Hậu Nùng Trí Cao
儻猶,Thảng Do,Thảng Do
大歴,Đại Lịch,Đại Lịch
宋仁宗偵秋天聖,Tống Nhân Tông Trinh Thu Thiên Thánh,Tống Nhân Tông Trinh Thu Thiên Thánh
永安,Vĩnh An,Vĩnh An
宋天聖,Tống Thiên Thánh,Tống Thiên Thánh
峯州開國王,Phong Châu Khai Quốc Vương,Phong Châu Khai Quốc Vương
都金,Đô Kim,Đô Kim
真教,Chân Giáo,Chân Giáo
定藩,Định Phiên,Định Phiên
李台偕,Lí Thai Giai,Lí Thai Giai
李徵顯黎再嚴,Lí Trưng Hiển Lê Tái Nghiêm,Lí Trưng Hiển Lê Tái Nghiêm
詔開天,Chiếu Khai Thiên,Chiếu Khai Thiên
詔開天王,Chiếu Khai Thiên Vương,Chiếu Khai Thiên Vương
七源,Thất Nguyên,Thất Nguyên
文州,Văn Châu,Văn Châu
太宗天成宋天聖,Thái Tông Thiên Thành Tống Thiên Thánh,Thái Tông Thiên Thành Tống Thiên Thánh
戊戌帝,Mậu Tuất Đế,Mậu Tuất Đế
東征翊聖武德,Đông Chinh Dực Thánh Võ Đức,Đông Chinh Dực Thánh Võ Đức
翊聖武德,Dực Thánh Võ Đức,Dực Thánh Võ Đức
祥符,Tường Phù,Tường Phù
李仁義,Lí Nhân Nghĩa,Lí Nhân Nghĩa
兄,Huynh,Huynh
仁義,Nhân Nghĩa,Nhân Nghĩa
唐太宗周公旦,Đường Thái Tông Chu Công Đán,Đường Thái Tông Chu Công Đán
唐太周公,Đường Thái Chu Công,Đường Thái Chu Công
楊平郭盛李玄師黎奉曉,Dương Bình Quách Thịnh Lí Huyền Sư Lê Phụng Hiểu,Dương Bình Quách Thịnh Lí Huyền Sư Lê Phụng Hiểu
勢,Thế,Thế
奉曉,Phụng Hiểu,Phụng Hiểu
武德,Võ Đức,Võ Đức
武德王,Võ Đức Vương,Võ Đức Vương
東征翊聖,Đông Chinh Dực Thánh,Đông Chinh Dực Thánh
蔚遲敬德,Uất Trì Kính Đức,Uất Trì Kính Đức
敬德,Kính Đức,Kính Đức
奉曉愛州冰山,Phụng Hiểu Ái Châu Băng Sơn,Phụng Hiểu Ái Châu Băng Sơn
古碑潭舍,Cổ Bi Đàm Xá,Cổ Bi Đàm Xá
古碑,Cổ Bi,Cổ Bi
父,Phụ,Phụ
潭舍,Đàm Xá,Đàm Xá
武衛,Võ Vệ,Võ Vệ
天感聖武,Thiên Cảm Thánh Vũ,Thiên Cảm Thánh Vũ
太宗,Thái Tô,Thái Tô
氷山,Băng Sơn,Băng Sơn
從,Tòng,Tòng
多縻,Đa Mi,Đa Mi
故愛州,Cố Ái Châu,Cố Ái Châu
微子,Vi Tử,Vi Tử
曰天,Viết Thiên,Viết Thiên
楊廣,Dương Quảng,Dương Quảng
徐文通,Từ Văn Thông,Từ Văn Thông
己亥太,Kỉ Hợi Thái,Kỉ Hợi Thái
靈顯,Linh Hiển,Linh Hiển
